Campaign name,Ad set name,Ad name,Day,Amount spent (INR),"CPM (cost per 1,000 impressions)",CTR (link click-through rate),Ad set delivery,Reporting starts,Reporting ends
BOF | DPA,VC & ATC_14 Days - IG,DPA,2025-07-05,832.3,101.16688951,5.03221101,active,2025-07-05,2025-07-05
MOF,MOF | DELi,RV | CC,2025-07-05,381.24,543.85164051,1.85449358,active,2025-07-05,2025-07-05
TOF | Bangalore,LUXEi,DABA – BS /TP,2025-07-05,1131.73,25.05601311,0.66418704,inactive,2025-07-05,2025-07-05
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-07-05,352.44,193.01204819,7.66703176,active,2025-07-05,2025-07-05
TOF | KHB |,OCC | IGi,KHB | DABA (1),2025-07-05,515.01,77.78432261,2.65820873,inactive,2025-07-05,2025-07-05
MOF,MOF | HYDi,RV | CC,2025-07-05,0.97,138.57142857,,active,2025-07-05,2025-07-05
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-07-05,124.17,411.1589404,1.32450331,active,2025-07-05,2025-07-05
TOF | Mumbai,LUXEi,DABA – BS /TP,2025-07-05,965.15,30.61150052,1.03714041,inactive,2025-07-05,2025-07-05
TOF | Bangalore,TRLi,DABA – ALL,2025-07-05,1059.67,59.98018905,1.60185657,inactive,2025-07-05,2025-07-05
MOF,MOF | DELi,Juliet Ring | SV,2025-07-05,101.68,159.37304075,0.62695925,active,2025-07-05,2025-07-05
MOF,MOF | DABA | ENGDi,MOF | DABA 1,2025-07-05,764.02,80.97721251,3.74138845,active,2025-07-05,2025-07-05
TOF | Delhi,LUXEi,DABA – BS /TP,2025-07-05,1011.57,24.45946273,0.67944967,inactive,2025-07-05,2025-07-05
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-07-05,172.09,386.71910112,5.39325843,active,2025-07-05,2025-07-05
MOF,MOF | BLRi,Juliet Ring | SV,2025-07-05,164.74,285.51126516,1.55979203,active,2025-07-05,2025-07-05
TOF | ALL,TRL - IGi,DABA,2025-07-05,1045.61,110.83421666,1.30379478,inactive,2025-07-05,2025-07-05
TOF | Delhi,INT JWLi – CC,CC – BS /TP | 01,2025-07-05,268.32,90.86352861,1.11750762,inactive,2025-07-05,2025-07-05
TOF | CUSTOM | AUTO,TRL | IGi,QUTUB | SI,2025-07-05,246.26,113.69344414,1.80055402,inactive,2025-07-05,2025-07-05
BOF | DPA,VC & ATC_14 Days - FB,DPA,2025-07-05,309.36,83.11660398,5.53465879,active,2025-07-05,2025-07-05
BOF | DPA,VC & ATC_180 Days - IGi,DPA,2025-07-05,360.9,80.27135231,2.29092527,active,2025-07-05,2025-07-05
TOF | Pune,LUXEi,DABA – BS /TP,2025-07-05,724.28,27.98825257,0.72262153,inactive,2025-07-05,2025-07-05
TOF | Pune,LUXEi,DABA – BS /TP,2025-07-06,753.83,25.41485452,0.72822899,inactive,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_60 Days - FB,DPA,2025-07-06,535.74,75.39262595,3.91218688,active,2025-07-06,2025-07-06
TOF | Story/Reel,TRL | IGi | ST,Sapphires I SI,2025-07-06,266.98,263.2938856,3.3530572,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_14 Days - IG,DPA,2025-07-06,1044.65,102.28630177,5.42445902,active,2025-07-06,2025-07-06
TOF | ALL,TRL - IGi,DABA – BS /TP 2,2025-07-06,306.12,83.50245499,0.6273868,inactive,2025-07-06,2025-07-06
TOF | All That Grace,ARL | IGi,Mix Match Pearls I SI,2025-07-06,160.93,654.18699187,4.47154472,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_60 Days - IG,DPA,2025-07-06,1119.28,94.56573167,3.76816492,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_1 Day - IG,DPA,2025-07-06,1285.96,360.92057255,7.12882402,active,2025-07-06,2025-07-06
TOF | Bangalore,LUXEi,DABA – BS /TP,2025-07-06,1022.32,27.81671746,0.64214192,inactive,2025-07-06,2025-07-06
TOF | Pune,TRLi,DABA – ALL,2025-07-06,759.62,50.98462984,1.95315122,inactive,2025-07-06,2025-07-06
TOF | Delhi,HOMEi,DABA – 80k,2025-07-06,1057.01,44.17276108,1.00296711,inactive,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,Anah Necklace | SV,2025-07-06,11.66,1665.71428571,,inactive,2025-07-06,2025-07-06
TOF | Story/Reel,TRL | IGi | ST,Ella Rings I SI,2025-07-06,400.69,194.32104753,2.37633366,active,2025-07-06,2025-07-06
TOF | Mumbai,TRLi,DABA – ALL,2025-07-06,1064.93,80.88485493,2.50645602,inactive,2025-07-06,2025-07-06
TOF | Mumbai,INT JWLi – CC,CC – BS /TP | 01,2025-07-06,153.73,52.02368866,1.01522843,inactive,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_180 Days - FBi,DPA,2025-07-06,847.87,100.5538425,3.29696395,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_60 Days - IGi,DPA,2025-07-06,879.73,110.21423202,2.79378602,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-07-06,636.7,265.29166667,10.5,active,2025-07-06,2025-07-06
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-07-06,289.56,360.14925373,2.23880597,active,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,Emerald Mix Match I SI,2025-07-06,320.66,316.54491609,2.46791708,inactive,2025-07-06,2025-07-06
TOF | Bangalore,TRLi,DABA – ALL,2025-07-06,1001.49,52.38192374,1.31806057,inactive,2025-07-06,2025-07-06
MOF,MOF | DELi,Juliet Ring | SV,2025-07-06,141.17,198.27247191,2.52808989,active,2025-07-06,2025-07-06
TOF | India Modern,INT JWLY - IGi,India Modern DABA,2025-07-06,49.28,53.62350381,1.19695321,inactive,2025-07-06,2025-07-06
TOF | Delhi,TRLi,DABA – ALL,2025-07-06,1030.47,47.81985243,1.9351246,inactive,2025-07-06,2025-07-06
TOF | Story/Reel,TRL | IGi | ST,Raphsody I SI,2025-07-06,481.23,377.43529412,2.66666667,active,2025-07-06,2025-07-06
TOF | Mumbai,LUXEi,DABA – BS /TP,2025-07-06,1040.79,27.10743586,0.84906889,inactive,2025-07-06,2025-07-06
TOF | All That Grace,ARL | IGi,Debbie Earrings | SV,2025-07-06,0.23,76.66666667,,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_14 Days - IGi,DPA,2025-07-06,945.04,125.17086093,4.26490066,active,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,Amey Ring | SV,2025-07-06,102.09,500.44117647,0.49019608,inactive,2025-07-06,2025-07-06
TOF | India,LUXEi,DABA – BS /TP,2025-07-06,759.73,24.96812147,1.28171421,inactive,2025-07-06,2025-07-06
MOF,MOF | HYDi,RV | CC,2025-07-06,0.12,60.0,,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_180 Days - IGi,DPA,2025-07-06,574.53,88.78535002,2.45711637,active,2025-07-06,2025-07-06
TOF | KHB |,OCC | IGi,KHB | DABA (1),2025-07-06,532.16,65.19171873,2.02131569,inactive,2025-07-06,2025-07-06
TOF | ALL,TRL - IGi,DABA,2025-07-06,641.25,81.72954372,0.85393831,inactive,2025-07-06,2025-07-06
TOF | Story/Reel,TRL | IGi | ST,Nizam Ring I SI,2025-07-06,24.94,114.93087558,1.38248848,active,2025-07-06,2025-07-06
MOF,MOF | DELi,RV | CC,2025-07-06,493.11,716.72965116,3.05232558,active,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,ARKA STYLISED | SI,2025-07-06,157.32,815.12953368,0.51813472,inactive,2025-07-06,2025-07-06
MOF,MOF | DABA | IGi,MOF | DABA 1,2025-07-06,728.62,383.68615061,6.10847815,active,2025-07-06,2025-07-06
TOF | Pune,HOMEi,DABA – 80k,2025-07-06,701.77,33.16023248,0.67098237,inactive,2025-07-06,2025-07-06
TOF | India Modern,JWLY + TRL - FBi,India Modern DABA,2025-07-06,67.59,45.79268293,1.69376694,inactive,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,FAYE STYLISED | SI,2025-07-06,9.37,2342.5,,inactive,2025-07-06,2025-07-06
TOF | India,INT JWLi – CC,CC – BS /TP | 01,2025-07-06,277.58,39.96256838,1.16613878,inactive,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,C-OCC | IGi,CC,2025-07-06,629.99,420.27351568,2.20146765,inactive,2025-07-06,2025-07-06
TOF | 80k,OCC – IGi,80k DABA | Earrings,2025-07-06,7.27,18.22055138,1.00250627,inactive,2025-07-06,2025-07-06
MOF,MOF | HYDi,Juliet Ring | SV,2025-07-06,96.78,129.55823293,1.20481928,active,2025-07-06,2025-07-06
TOF | 80k,LUXE | IGi,80k CC,2025-07-06,1140.15,81.89556098,2.20514294,active,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,QUTUB | SI,2025-07-06,146.25,117.1875,2.40384615,inactive,2025-07-06,2025-07-06
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-07-06,119.06,319.19571046,3.48525469,active,2025-07-06,2025-07-06
TOF | India Modern,HOME - IGi,DABA – BS /TP 1,2025-07-06,1013.21,67.01124339,1.44179894,inactive,2025-07-06,2025-07-06
TOF | CUSTOM | AUTO,TRL | IGi,Arka Necklace | SV,2025-07-06,181.72,861.23222749,1.42180095,inactive,2025-07-06,2025-07-06
TOF | India Modern,HOME - IGi,India Modern DABA,2025-07-06,46.5,44.41260745,0.85959885,inactive,2025-07-06,2025-07-06
TOF | Bangalore,HOMEi,DABA – 80k,2025-07-06,1018.97,29.85117914,0.57712026,inactive,2025-07-06,2025-07-06
TOF | India Modern,INT JWLY - IGi,DABA – BS /TP 1,2025-07-06,1004.9,68.01353638,1.6108291,inactive,2025-07-06,2025-07-06
TOF | Delhi,INT JWLi – CC,CC – BS /TP | 01,2025-07-06,149.82,78.76971609,1.31440589,inactive,2025-07-06,2025-07-06
TOF | 80k,OCC – IGi,80k DABA,2025-07-06,384.46,195.65394402,3.00254453,inactive,2025-07-06,2025-07-06
TOF | India,TRLi,DABA – ALL,2025-07-06,737.92,31.69078806,2.34056259,inactive,2025-07-06,2025-07-06
TOF | Mumbai,HOMEi,DABA – 80k,2025-07-06,1031.21,41.65158737,0.7835851,inactive,2025-07-06,2025-07-06
MOF,MOF | DABA | IGi,MOF | DABA 2,2025-07-06,331.55,289.05841325,4.09764603,active,2025-07-06,2025-07-06
MOF,MOF | DABA | ENGDi,MOF | DABA 2,2025-07-06,302.65,65.69350988,2.62643803,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_14 Days - FB,DPA,2025-07-06,543.09,94.76356657,5.04274996,active,2025-07-06,2025-07-06
BOF | DPA,VC & ATC_1 Day - IGi,DPA,2025-07-06,904.81,325.47122302,6.58273381,active,2025-07-06,2025-07-06
MOF,MOF | DABA | ENGDi,MOF | DABA 1,2025-07-06,790.23,84.16551283,3.930131,active,2025-07-06,2025-07-06
TOF | India Modern,JWLY + TRL - FBi,DABA – BS /TP 1,2025-07-06,996.48,63.13628588,2.16688842,inactive,2025-07-06,2025-07-06
TOF | Pune,INT JWLi – CC,CC – BS /TP | 01,2025-07-06,16.77,33.87878788,0.60606061,inactive,2025-07-06,2025-07-06
MOF,MOF | BLRi,Juliet Ring | SV,2025-07-06,120.49,212.50440917,0.35273369,active,2025-07-06,2025-07-06
MOF,MOF | MUMi,RV | CC,2025-07-06,67.15,379.37853107,2.25988701,active,2025-07-06,2025-07-06
TOF | 80k,OCC – IGi,80k DABA | Rings,2025-07-06,198.01,154.33359314,1.32501949,inactive,2025-07-06,2025-07-06
MOF,MOF | BLRi,RV | CC,2025-07-06,420.51,902.38197425,2.14592275,active,2025-07-06,2025-07-06
TOF | India,HOMEi,DABA – 80k,2025-07-06,795.11,17.76861536,0.88719049,inactive,2025-07-06,2025-07-06
TOF | Delhi,LUXEi,DABA – BS /TP,2025-07-06,1016.7,23.67998137,0.67311052,inactive,2025-07-06,2025-07-06
TOF | Bangalore,INT JWLi – CC,CC – BS /TP | 01,2025-07-06,25.44,74.60410557,0.8797654,inactive,2025-07-06,2025-07-06
TOF | India,HOMEi,DABA – 80k,2025-07-07,707.84,14.93932167,0.71547667,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,QUTUB | SI,2025-07-07,86.35,170.65217391,0.19762846,inactive,2025-07-07,2025-07-07
TOF | KHB |,OCC | IGi,KHB | DABA (1),2025-07-07,453.72,68.00359712,2.11330935,inactive,2025-07-07,2025-07-07
TOF | Delhi,TRLi,DABA – ALL,2025-07-07,1122.93,59.19504481,1.7185029,inactive,2025-07-07,2025-07-07
TOF | Story/Reel,TRL | IGi | ST,Ella Rings I SI,2025-07-07,252.72,180.64331665,2.50178699,active,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,Arka Necklace | SV,2025-07-07,65.7,966.17647059,5.88235294,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,C-OCC | IGi,CC,2025-07-07,504.75,353.21903429,1.46955913,inactive,2025-07-07,2025-07-07
TOF | Pune,HOMEi,DABA – 80k,2025-07-07,475.84,31.2723449,0.44032597,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_1 Day - IG,DPA,2025-07-07,1031.57,333.08685825,6.78075557,active,2025-07-07,2025-07-07
TOF | Pune,INT JWLi – CC,CC – BS /TP | 01,2025-07-07,4.74,31.6,,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_60 Days - IGi,DPA,2025-07-07,770.5,91.0218547,2.66981689,active,2025-07-07,2025-07-07
TOF | Story/Reel,TRL | IGi | ST,Raphsody I SI,2025-07-07,411.94,369.4529148,1.61434978,active,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_180 Days - FBi,DPA,2025-07-07,770.21,94.88850561,3.15387458,active,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_180 Days - IGi,DPA,2025-07-07,473.2,80.70953437,2.06378987,active,2025-07-07,2025-07-07
MOF,MOF | DABA | ENGDi,MOF | DABA 2,2025-07-07,256.49,58.5326335,2.67001369,active,2025-07-07,2025-07-07
MOF,MOF | DABA | ENGDi,MOF | DABA 1,2025-07-07,739.69,75.0573313,3.51090817,active,2025-07-07,2025-07-07
TOF | India Modern,HOME - IGi,DABA – BS /TP 1,2025-07-07,937.94,62.20586285,1.56519432,inactive,2025-07-07,2025-07-07
TOF | Pune,LUXEi,DABA – BS /TP,2025-07-07,610.18,21.0450438,0.52079741,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,Emerald Mix Match I SI,2025-07-07,182.79,327.58064516,2.15053763,inactive,2025-07-07,2025-07-07
TOF | India Modern,INT JWLY - IGi,DABA – BS /TP 1,2025-07-07,962.39,62.83969964,1.46261835,inactive,2025-07-07,2025-07-07
TOF | ALL,TRL - IGi,DABA,2025-07-07,504.04,93.44456804,0.83426029,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_14 Days - FB,DPA,2025-07-07,487.55,91.19902731,6.04190049,active,2025-07-07,2025-07-07
MOF,MOF | BLRi,Juliet Ring | SV,2025-07-07,80.07,170.7249467,0.42643923,active,2025-07-07,2025-07-07
TOF | Bangalore,TRLi,DABA – ALL,2025-07-07,979.7,56.24964116,1.15978642,inactive,2025-07-07,2025-07-07
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-07-07,283.56,299.42977825,3.37909187,active,2025-07-07,2025-07-07
TOF | Delhi,INT JWLi – CC,CC – BS /TP | 01,2025-07-07,77.42,71.68518519,1.75925926,inactive,2025-07-07,2025-07-07
TOF | All That Grace,ARL | IGi,Mix Match Pearls I SI,2025-07-07,114.34,788.55172414,2.06896552,active,2025-07-07,2025-07-07
MOF,MOF | BLRi,RV | CC,2025-07-07,347.24,749.97840173,1.51187905,active,2025-07-07,2025-07-07
TOF | Bangalore,HOMEi,DABA – 80k,2025-07-07,920.94,36.17629729,0.45174215,inactive,2025-07-07,2025-07-07
TOF | Bangalore,INT JWLi – CC,CC – BS /TP | 01,2025-07-07,6.67,29.0,0.43478261,inactive,2025-07-07,2025-07-07
TOF | India,INT JWLi – CC,CC – BS /TP | 01,2025-07-07,108.4,30.7082153,0.79320113,inactive,2025-07-07,2025-07-07
TOF | 80k,LUXE | IGi,80k CC,2025-07-07,1109.71,95.27043269,1.65693681,active,2025-07-07,2025-07-07
MOF,MOF | HYDi,Juliet Ring | SV,2025-07-07,35.06,160.0913242,0.91324201,active,2025-07-07,2025-07-07
MOF,MOF | MUMi,RV | CC,2025-07-07,83.26,660.79365079,0.79365079,active,2025-07-07,2025-07-07
TOF | Delhi,LUXEi,DABA – BS /TP,2025-07-07,972.1,23.42353196,0.54697477,inactive,2025-07-07,2025-07-07
TOF | 80k,OCC – IGi,80k DABA,2025-07-07,352.9,252.07142857,3.71428571,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_14 Days - IG,DPA,2025-07-07,1121.52,107.10724859,5.64416006,active,2025-07-07,2025-07-07
MOF,MOF | DELi,Juliet Ring | SV,2025-07-07,117.4,240.08179959,2.04498978,active,2025-07-07,2025-07-07
TOF | Mumbai,LUXEi,DABA – BS /TP,2025-07-07,1093.85,24.98914856,0.62138761,inactive,2025-07-07,2025-07-07
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-07-07,69.1,256.87732342,2.9739777,active,2025-07-07,2025-07-07
TOF | All That Grace,ARL | IGi,Debbie Earrings | SV,2025-07-07,66.13,386.7251462,0.58479532,active,2025-07-07,2025-07-07
MOF,MOF | HYDi,RV | CC,2025-07-07,143.07,817.54285714,0.57142857,active,2025-07-07,2025-07-07
TOF | Bangalore,LUXEi,DABA – BS /TP,2025-07-07,1010.08,23.57246208,0.56009335,inactive,2025-07-07,2025-07-07
TOF | Mumbai,INT JWLi – CC,CC – BS /TP | 01,2025-07-07,47.53,40.27966102,0.33898305,inactive,2025-07-07,2025-07-07
TOF | Pune,TRLi,DABA – ALL,2025-07-07,747.41,49.88386838,1.52172462,inactive,2025-07-07,2025-07-07
TOF | All That Grace,ARL | IGi,All that grace (1) | SI,2025-07-07,50.35,762.87878788,1.51515152,active,2025-07-07,2025-07-07
MOF,MOF | MUMi,Juliet Ring | SV,2025-07-07,59.63,805.81081081,1.35135135,active,2025-07-07,2025-07-07
TOF | Delhi,HOMEi,DABA – 80k,2025-07-07,1145.93,61.86524861,0.669438,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-07-07,502.5,294.54865182,7.85463072,active,2025-07-07,2025-07-07
TOF | India Modern,JWLY + TRL - FBi,DABA – BS /TP 1,2025-07-07,1022.17,61.10898547,2.05057691,inactive,2025-07-07,2025-07-07
MOF,MOF | DELi,RV | CC,2025-07-07,527.88,865.37704918,2.29508197,active,2025-07-07,2025-07-07
TOF | India Modern,INT JWLY - IGi,India Modern DABA,2025-07-07,46.79,40.30146425,0.94745909,inactive,2025-07-07,2025-07-07
TOF | Story/Reel,TRL | IGi | ST,Sapphires I SI,2025-07-07,246.73,257.81609195,3.03030303,active,2025-07-07,2025-07-07
TOF | Mumbai,HOMEi,DABA – 80k,2025-07-07,1057.49,37.4054685,0.6083973,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,Qutab Necklace | SV,2025-07-07,29.94,410.1369863,1.36986301,inactive,2025-07-07,2025-07-07
TOF | 80k,OCC – IGi,80k DABA | Rings,2025-07-07,67.67,85.01256281,1.25628141,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_1 Day - IGi,DPA,2025-07-07,741.93,271.57027818,6.14934114,active,2025-07-07,2025-07-07
TOF | India Modern,JWLY + TRL - FBi,India Modern DABA,2025-07-07,45.99,31.58653846,1.51098901,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,FAYE STYLISED | SI,2025-07-07,57.17,1242.82608696,,inactive,2025-07-07,2025-07-07
TOF | India Modern,HOME - IGi,India Modern DABA,2025-07-07,57.24,43.10240964,1.5060241,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,Anah Necklace | SV,2025-07-07,32.47,395.97560976,2.43902439,inactive,2025-07-07,2025-07-07
MOF,MOF | DABA | IGi,MOF | DABA 2,2025-07-07,273.68,343.81909548,5.65326633,active,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_60 Days - IG,DPA,2025-07-07,1019.35,81.18429436,3.24147818,active,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_60 Days - FB,DPA,2025-07-07,482.38,67.76903625,3.09075583,active,2025-07-07,2025-07-07
TOF | 80k,OCC – IGi,80k DABA | Earrings,2025-07-07,21.69,55.75835476,1.28534704,inactive,2025-07-07,2025-07-07
BOF | DPA,VC & ATC_14 Days - IGi,DPA,2025-07-07,754.27,105.31555431,3.72800894,active,2025-07-07,2025-07-07
TOF | Story/Reel,TRL | IGi | ST,Nizam Ring I SI,2025-07-07,25.86,115.96412556,0.89686099,active,2025-07-07,2025-07-07
TOF | Mumbai,TRLi,DABA – ALL,2025-07-07,1016.73,82.5066948,2.53996592,inactive,2025-07-07,2025-07-07
TOF | India,LUXEi,DABA – BS /TP,2025-07-07,711.29,17.53889779,0.85562816,inactive,2025-07-07,2025-07-07
TOF | India,TRLi,DABA – ALL,2025-07-07,720.39,32.80165741,2.16738002,inactive,2025-07-07,2025-07-07
TOF | ALL,TRL - IGi,DABA – BS /TP 2,2025-07-07,183.05,54.52785225,0.59577003,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,Amey Ring | SV,2025-07-07,9.71,294.24242424,,inactive,2025-07-07,2025-07-07
TOF | CUSTOM | AUTO,TRL | IGi,ARKA STYLISED | SI,2025-07-07,204.77,626.20795107,3.36391437,inactive,2025-07-07,2025-07-07
MOF,MOF | DABA | IGi,MOF | DABA 1,2025-07-07,687.84,527.08045977,6.59003831,active,2025-07-07,2025-07-07
MOF,MOF | HYDi,RV | CC,2025-07-08,404.77,1019.57178841,2.51889169,active,2025-07-08,2025-07-08
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-07-08,384.5,213.13747228,6.0421286,active,2025-07-08,2025-07-08
TOF | Story/Reel,TRL | IGi | ST,Nizam Ring I SI,2025-07-08,24.9,121.46341463,1.46341463,active,2025-07-08,2025-07-08
TOF | India,LUXEi,DABA – BS /TP,2025-07-08,751.95,18.38913208,0.8681617,inactive,2025-07-08,2025-07-08
MOF,MOF | MUMi,Juliet Ring | SV,2025-07-08,20.96,101.74757282,1.45631068,active,2025-07-08,2025-07-08
MOF,MOF | DABA | ENGDi,MOF | DABA 2,2025-07-08,305.75,67.73371732,3.07930882,active,2025-07-08,2025-07-08
TOF | Bangalore,TRLi,DABA – ALL,2025-07-08,1025.94,66.71478736,1.17700611,inactive,2025-07-08,2025-07-08
MOF,MOF | DELi,Juliet Ring | SV,2025-07-08,81.61,197.12560386,0.48309179,active,2025-07-08,2025-07-08
TOF | 80k,OCC – IGi,80k DABA,2025-07-08,454.31,238.10796646,3.03983229,inactive,2025-07-08,2025-07-08
MOF,MOF | DABA | IGi,MOF | DABA 1,2025-07-08,652.35,331.14213198,3.8071066,active,2025-07-08,2025-07-08
MOF,MOF | DABA | ENGDi,MOF | DABA 1,2025-07-08,679.13,77.24408553,4.17424932,active,2025-07-08,2025-07-08
TOF | Mumbai,TRLi,DABA – ALL,2025-07-08,986.4,88.96103896,2.23665224,inactive,2025-07-08,2025-07-08
TOF | Story/Reel,TRL | IGi | ST,Sapphires I SI,2025-07-08,291.66,324.06666667,2.55555556,active,2025-07-08,2025-07-08
TOF | India,HOMEi,DABA – 80k,2025-07-08,766.27,15.52568129,0.73954007,inactive,2025-07-08,2025-07-08
MOF,MOF | BLRi,Juliet Ring | SV,2025-07-08,99.14,167.74957699,0.84602369,active,2025-07-08,2025-07-08
TOF | Story/Reel,TRL | IGi | ST,Ella Rings I SI,2025-07-08,334.68,230.33723331,1.78940124,active,2025-07-08,2025-07-08
TOF | Pune,TRLi,DABA – ALL,2025-07-08,762.52,63.77184913,1.60575395,inactive,2025-07-08,2025-07-08
MOF,MOF | BLRi,RV | CC,2025-07-08,377.9,542.18077475,1.14777618,active,2025-07-08,2025-07-08
TOF | 80k,OCC – IGi,80k DABA | Rings,2025-07-08,79.45,61.82879377,2.41245136,inactive,2025-07-08,2025-07-08
TOF | 80k,OCC – IGi,80k DABA | Earrings,2025-07-08,22.99,46.16465863,0.40160643,inactive,2025-07-08,2025-07-08
MOF,MOF | DABA | IGi,MOF | DABA 2,2025-07-08,307.67,274.70535714,2.32142857,active,2025-07-08,2025-07-08
TOF | India,INT JWLi – CC,CC – BS /TP | 01,2025-07-08,1028.01,28.58044427,1.10094804,inactive,2025-07-08,2025-07-08
MOF,MOF | MUMi,RV | CC,2025-07-08,0.49,490.0,,active,2025-07-08,2025-07-08
TOF | India,TRLi,DABA – ALL,2025-07-08,759.97,43.62879614,2.41116023,inactive,2025-07-08,2025-07-08
BOF | DPA,VC & ATC_1 Day - IG,DPA,2025-07-08,827.3,258.53125,6.4375,active,2025-07-08,2025-07-08
MOF,MOF | DELi,RV | CC,2025-07-08,319.31,645.07070707,2.62626263,active,2025-07-08,2025-07-08
TOF | Story/Reel,TRL | IGi | ST,Raphsody I SI,2025-07-08,384.19,384.57457457,1.4014014,active,2025-07-08,2025-07-08
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-07-08,97.39,284.76608187,1.75438596,active,2025-07-08,2025-07-08
TOF | CUSTOM | AUTO,TRL | IGi,Arka Necklace | SV,2025-07-08,81.68,887.82608696,1.08695652,inactive,2025-07-08,2025-07-08
TOF | India Modern,INT JWLY - IGi,India Modern DABA,2025-07-08,47.43,35.44843049,1.19581465,inactive,2025-07-08,2025-07-08
TOF | CUSTOM | AUTO,TRL | IGi,QUTUB | SI,2025-07-08,86.3,133.79844961,1.86046512,inactive,2025-07-08,2025-07-08
TOF | Bangalore,INT JWLi – CC,CC – BS /TP | 01,2025-07-08,137.47,50.26325411,0.95063985,inactive,2025-07-08,2025-07-08
TOF | Bangalore,HOMEi,DABA – 80k,2025-07-08,947.34,24.28578753,0.45888023,inactive,2025-07-08,2025-07-08
TOF | Delhi,INT JWLi – CC,CC – BS /TP | 01,2025-07-08,1393.97,87.4346108,1.76880135,inactive,2025-07-08,2025-07-08
TOF | Pune,HOMEi,DABA – 80k,2025-07-08,443.24,23.6042177,0.54318884,inactive,2025-07-08,2025-07-08
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-07-08,237.94,442.26765799,2.60223048,active,2025-07-08,2025-07-08
TOF | All That Grace,ARL | IGi,Mix Match Pearls I SI,2025-07-08,22.83,380.5,,active,2025-07-08,2025-07-08
BOF | DPA,VC & ATC_60 Days - IGi,DPA,2025-07-08,644.21,97.25392512,2.89855072,active,2025-07-08,2025-07-08
TOF | Delhi,TRLi,DABA – ALL,2025-07-08,973.71,59.63437041,1.74546791,inactive,2025-07-08,2025-07-08
TOF | CUSTOM | AUTO,TRL | IGi,Emerald Mix Match I SI,2025-07-08,295.83,351.34204276,2.01900238,inactive,2025-07-08,2025-07-08
